Open,High,Low,Close,Adj Close,Volume,Company,Date,Direction,description,Compound,Negative,Neutral,Positive
2456.350098,2465,2445,2451.100098,2451.100098,231443,36,14-09-2023,0,"RIL shares in focus on report Reliance Retail in talks with Gulf, Singapore funds for $1.5 billion investments  Business Today",0.296,0,0.896,0.104
2442,2451.550049,2432.600098,2436,2436,139331,36,18-09-2023,0,Disney said to be in talks with RIL over future of its India business  Economic Times,0,0,1,0
2422.949951,2426.399902,2361.600098,2382.100098,2382.100098,2533477,36,20-09-2023,0,Breaking down the Reliance Industries Ltd vs. Ajio Online Shopping ...  Lexology,0,0,1,0
2349,2371.699951,2339,2369.100098,2369.100098,248130,36,27-09-2023,0,Reliance Industries shares in news on report ADIA may invest $600 million in retail biz  Business Today,0.296,0,0.879,0.121
2347.949951,2369.5,2334.100098,2346.5,2346.5,152169,36,29-09-2023,0,"RIL shares down 11% since Jio Financial listing, m-cap falls Rs 1.9 lakh crore. What's next?  Business Today",0.296,0,0.885,0.115
2312,2318.699951,2295.149902,2314.300049,2314.300049,269205,36,04-10-2023,0,"Reliance Industries unveils swappable, multipurpose batteries for EVs  Business Today",0,0,1,0
2325,2329,2310,2313.850098,2313.850098,194952,36,05-10-2023,0,"Reliance Industries share price Today Live Updates : Reliance Industries closed today at ₹2313.85, down -0.02% from yesterday's ₹2314.3 | Mint  Mint",0.296,0,0.896,0.104
2309.949951,2312.550049,2295,2297.75,2297.75,96352,36,09-10-2023,0,"Stocks to Watch: Reliance Industries, TCS, MCX, Tata Motors, Titan, Bharti Airtel | Mint  Mint",0,0,1,0
2305.050049,2317.899902,2303.449951,2308.550049,2308.550049,87798,36,10-10-2023,0,"Reliance Industries share price Today Live Updates : Reliance Industries closed today at ₹2308.55, up 0.47% from yesterday's ₹2297.75 | Mint  Mint",0.296,0,0.896,0.104
2348,2354,2336,2342.899902,2342.899902,208827,36,16-10-2023,1,"Muted revenue growth, higher profitability for RIL in quarter ending Sept  Business Standard",0.5719,0,0.701,0.299
2355.25,2367.149902,2320.199951,2323.600098,2323.600098,260837,36,18-10-2023,1,Reliance Industries' luxury real estate bet gets HSBC financing boost  BusinessLine,0.4019,0,0.787,0.213
2314.949951,2321.399902,2301.550049,2305.550049,2305.550049,590336,36,19-10-2023,0,Reliance Industries Considering To Acquire Israel's Tower Semiconductor: Report  Swarajya,0,0,1,0
2302.449951,2314.800049,2296.050049,2299.149902,2299.149902,474553,36,20-10-2023,0,"MMTC, Suzlon Energy, JP Power, NMDC Steel shares fall amid heavy volumes; IGL, NBCC lead turnover  Business Today",0.7034,0,0.687,0.313
1226,1243.599976,1222.150024,1240.25,1237.341309,18532,37,02-01-2023,1,"Sell SBI Life Insurance Company, target price Rs 1185 : Nuvama Wealth  The Economic Times",0.4939,0,0.802,0.198
1233.5,1246.800049,1212.800049,1219.900024,1217.039063,13802,37,31-01-2023,0,"SBI Life Insurance Company Ltd Share Price Today, SBILIFE Share ...  Business Today",0.5267,0,0.714,0.286
1211.150024,1228,1069,1106.349976,1103.755371,174712,37,01-02-2023,0,Indian shares fall as insurance companies drag; Adani Group stocks ...  Reuters India,0.0772,0.126,0.728,0.146
1151.050049,1182.099976,1150,1180.699951,1177.930908,28561,37,15-02-2023,0,LIC vs SBI Life vs HDFC Life: Which stock to pick after recent slide?  Business Today,0,0,1,0
1115.199951,1140.900024,1111,1128.650024,1126.003052,16946,37,08-03-2023,0,"SBI Life declares interim dividend at Rs 2.5 per share, fixes record date  Economic Times",0.296,0,0.864,0.136
1139.150024,1139.150024,1093,1097.550049,1094.976074,28419,37,09-03-2023,0,"Which life insurance stocks to buy in March? LIC, SBI Life, or ICICI Life | Mint  Mint",0,0,1,0
1075,1088.199951,1054.800049,1063.099976,1063.099976,60210,37,16-03-2023,0,Rs 373 profit per share: This insurance major gets overweight rating by JP Morgan  Zee Business,0.6289,0.113,0.542,0.345
1092.349976,1125.599976,1092.300049,1103.849976,1103.849976,23543,37,03-04-2023,0,Karur Vysya Bank ties up with SBI Life to market insurance schemes  The Hindu,0,0,1,0
1112,1113.849976,1091,1104.5,1104.5,15938,37,24-04-2023,0,SBI Life Insurance and Rajasthan Royals franchise unveils a larger ...  PR Newswire,0,0,1,0
1135.099976,1145.5,1125.449951,1138.949951,1138.949951,44320,37,27-04-2023,0,"Hot Stocks: Brokerages on Bajaj Finance, SBI Life and Maruti Suzuki  Economic Times",0,0,1,0
1145.050049,1157.949951,1144.699951,1151.199951,1151.199951,15170,37,02-05-2023,0,SBI Life Insurance and Jaipur Traffic Police host a public awareness ...  PR Newswire,0,0,1,0
1165.949951,1165.949951,1142.800049,1152.099976,1152.099976,13506,37,19-05-2023,0,"LIC, ICICI Pru Life, HDFC Life, SBI Life: Which life insurance stock to buy now?  Business Today",0,0,1,0
1150.800049,1167.5,1145.400024,1165.25,1165.25,14942,37,23-05-2023,0,SBI Life Insurance Asked To Pay Rs15.40 Lakh with 9% Interest to ...  Moneylife,0.3818,0.085,0.732,0.183
1176.949951,1203.75,1176.550049,1196.099976,1196.099976,26444,37,26-05-2023,0,State Bank of India (SBI) vs Life Insurance Corporation (LIC): Know details before investing in annuity deposit scheme | Mint  Mint,0,0,1,0
1267.949951,1267.949951,1203.949951,1207.449951,1207.449951,18087,37,01-06-2023,1,SBI Life Insurance (NSE:SBILIFE) stock performs better than its underlying earnings growth over last five years  Simply Wall St,0.6705,0,0.756,0.244
1219.800049,1219.800049,1199.199951,1203.099976,1203.099976,17771,37,02-06-2023,0,India regulator orders takeover of Sahara India Life Insurance unit ...  Reuters India,0,0,1,0
1209.949951,1219.650024,1205.949951,1214.650024,1214.650024,18666,37,05-06-2023,0,Sahara Life Insurance Company Has NOT Merged With SBI Life: Check Details  India.com,0,0,1,0
1206.25,1253,1206.25,1230.650024,1230.650024,13687,37,09-06-2023,1,"Growth concerns! Macquaire downgrades HDFC Life, I-Pru Life, SBI Life despite valuation comfort  Economic Times",0.1979,0.117,0.722,0.161
1236.050049,1255,1235.25,1239.449951,1239.449951,42153,37,12-06-2023,1,"SBI Life, HDFC Life are Nuvama's top picks in life insurance space ...  Mint",0.2023,0,0.878,0.122
1235.050049,1253,1228.449951,1241.550049,1241.550049,7287,37,14-06-2023,0,SAT stays IRDAI order transferring Sahara India Life Insurance Co biz to SBI Life  BusinessLine,0,0,1,0
1235.050049,1292.599976,1235.050049,1280.699951,1280.699951,47960,37,16-06-2023,0,"SBI Life's #PapaHainNa salutes every father, who serves as beacon ...  PR Newswire",0,0,1,0
1280,1288.25,1276.75,1280.699951,1280.699951,15003,37,19-06-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1278.5, down -0.17% from yesterday's ₹1280.7 | Mint  Mint",0.296,0,0.896,0.104
1262.349976,1275.199951,1262.349976,1266.25,1266.25,7075,37,26-06-2023,0,"Nuvama bullish on HDFC Life, SBI Life, cautious on LIC  Moneycontrol",-0.1027,0.123,0.877,0
1299.949951,1312.300049,1285.699951,1299.75,1299.75,19011,37,28-06-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1298.05, up 0.91% from yesterday's ₹1286.35 | Mint  Mint",0.296,0,0.896,0.104
1285.400024,1315,1285.400024,1306.900024,1306.900024,22617,37,30-06-2023,0,"Stocks To Watch: Bharat Petroleum, Power Grid, Tata Communications, SBI Life Insurance  BQ Prime",0,0,1,0
1294.599976,1299.199951,1283.650024,1293.849976,1293.849976,6305,37,10-07-2023,0,Life Insurers June Revenue Rises 18%  BQ Prime,0,0,1,0
1320,1329.050049,1297.349976,1314.150024,1314.150024,20104,37,17-07-2023,0,SC sets aside SAT’s stay on transfer of Sahara Life Insurance’s business to SBI Life  Moneycontrol,0,0,1,0
1318,1319,1307,1309.5,1309.5,10928,37,19-07-2023,1,"SBI Life Insurance Company Limited's (NSE:SBILIFE) largest shareholders are public companies with 55% ownership, institutions own 31%  Simply Wall St",0,0,1,0
1320.949951,1320.949951,1303.5,1313.099976,1313.099976,9895,37,20-07-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1310.55, up 0.08% from yesterday's ₹1309.5 | Mint  Mint",0.296,0,0.896,0.104
1310.599976,1322.550049,1287.800049,1290.849976,1290.849976,8401,37,21-07-2023,1,"Q1FY24 Preview: SBI Life Insurance Company: New business premium seen at Rs. 62.1 billion, VNB margin at 31.0%  Indiainfoline",0,0,1,0
1291.199951,1323.300049,1288.75,1318.150024,1318.150024,21852,37,24-07-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1316.35, up 1.98% from yesterday's ₹1290.85 | Mint  Mint",0.296,0,0.896,0.104
1294.949951,1297.75,1274.650024,1293,1293,36519,37,26-07-2023,0,"SBI Life Insura Standalone June 2023 Net Sales at Rs 27,895.42 crore, up 480.41% Y-o-Y  Moneycontrol",0,0,1,0
1252.050049,1274,1251.300049,1253.199951,1253.199951,12861,37,03-08-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1253.75, down -0.27% from yesterday's ₹1257.15 | Mint  Mint",0.296,0,0.896,0.104
1305,1358.25,1293.400024,1349.699951,1349.699951,49155,37,08-08-2023,1,"SBI Life, Cipla among 5 BSE 100 stocks which hit new 52-week high on Tuesday  Economic Times",0,0,1,0
1371.650024,1374.849976,1343,1349.400024,1349.400024,48334,37,09-08-2023,0,SBI Life Shares Hit Record After IRDAI Approves Amit Jhingrans Appointment As CEO  BQ Prime,0.5994,0,0.726,0.274
1330.050049,1337.900024,1305.300049,1310.300049,1310.300049,18183,37,11-08-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1310.3, down -1.71% from yesterday's ₹1333.1 | Mint  Mint",0.296,0,0.896,0.104
1319.949951,1319.949951,1292.75,1295.849976,1295.849976,13551,37,14-08-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1292.75, down -1.34% from yesterday's ₹1310.3 | Mint  Mint",0.296,0,0.896,0.104
1292,1297.349976,1281.699951,1289.400024,1289.400024,8205,37,16-08-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1287.25, down -0.66% from yesterday's ₹1295.85 | Mint  Mint",0.296,0,0.896,0.104
1275.650024,1289,1275,1278.949951,1278.949951,5242,37,21-08-2023,1,SBI Life Insurance becomes the first Indian private life insurer to ...  PR Newswire,0,0,1,0
1320.949951,1320.949951,1290.5,1294.050049,1294.050049,8244,37,24-08-2023,0,"ICICI Bank, SBI Life among 10 stocks cross 50-day SMA  Economic Times",0,0,1,0
1280.050049,1297.900024,1280.050049,1294.900024,1294.900024,11645,37,25-08-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1295.95, up 0.15% from yesterday's ₹1294.05 | Mint  Mint",0.296,0,0.896,0.104
1293.800049,1327,1293.25,1320.199951,1320.199951,31047,37,01-09-2023,1,"SBI Life Insurance Company Stocks Updates: SBI Life Insurance Company Closes at Rs 1317.55, Registers 1....  Economic Times",0,0,1,0
1317,1351.25,1311.449951,1347.150024,1347.150024,19628,37,07-09-2023,0,Indian Life Insurers August Revenue Falls As LIC Drags  BQ Prime,-0.1779,0.145,0.855,0
1349.949951,1349.949951,1334.349976,1341.349976,1341.349976,14504,37,08-09-2023,0,SBI Life Insurance Company Share Price Today Live Updates: SBI Life Insurance Company Sees a Slight Dip ...  Economic Times,0.296,0,0.891,0.109
1333,1350.849976,1329,1344.300049,1344.300049,14227,37,13-09-2023,0,"Stocks that share market analysts recommended on September 13, 2023: Bharti Airtel, SBI Life Insurance Company and Vedanta  Business Today",0.4588,0,0.818,0.182
1348.699951,1374.699951,1348.699951,1372.449951,1372.449951,36845,37,15-09-2023,0,SBI General Insurance appoints Jitendra Attra as CFO  ETCFO.com,0,0,1,0
1375,1392.099976,1367.849976,1372.949951,1372.949951,24413,37,18-09-2023,0,"Hot Stocks | Bet on Grasim Industries, SBI Life Insurance Company for short term  Moneycontrol",0,0,1,0
1372.949951,1376.050049,1340.300049,1345.099976,1345.099976,6610,37,20-09-2023,0,BCCI announces SBI Life as Official Partner for BCCI Domestic ...  BCCI,0,0,1,0
1328,1335.199951,1316.099976,1318.849976,1318.849976,12110,37,22-09-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1321.65, down -1.02% from yesterday's ₹1335.25 | Mint  Mint",0.296,0,0.896,0.104
1316,1323.75,1288.900024,1293.199951,1293.199951,19637,37,25-09-2023,0,"Life Insurance Corporation of India share price Today Live Updates : Life Insurance Corporation of India closed today at ₹646.85, down -0.67% from yesterday's ₹651.2 | Mint  Mint",0.296,0,0.919,0.081
1300.050049,1308,1284.199951,1288.400024,1288.400024,8403,37,28-09-2023,0,SBI Life Insurance appoints Amit Jhingran as new CEO  Moneycontrol,0,0,1,0
1288.400024,1312.400024,1288.400024,1306.599976,1306.599976,5000,37,29-09-2023,0,"Buzzing Stocks: SBI Life, Sun Pharma, Emami, Adani Green, others in news today  Moneycontrol",0,0,1,0
1301.900024,1301.900024,1263.949951,1271,1271,14317,37,04-10-2023,0,"Sbi Life share price Today Live Updates : Sbi Life closed today at ₹1275, down -1.4% from yesterday's ₹1293.05 | Mint  Mint",0.296,0,0.896,0.104
1274.949951,1282.400024,1265.150024,1274.75,1274.75,10746,37,05-10-2023,0,SBI Life Insurance & Mirchi collaborate to present the 13th edition of ...  PR Newswire,0,0,1,0
1276,1287,1271.699951,1282.75,1282.75,10136,37,06-10-2023,1,"Stocks to buy: ICICI Bank, IndusInd Bank, BoB among Motilal Oswal’s top picks in financial services sector | Mint  Mint",0.2023,0,0.909,0.091
1281.949951,1291.150024,1272.949951,1276.699951,1276.699951,22049,37,09-10-2023,0,LICs Market Share Tumbles By 10 Percentage Points In First Half Of FY24  BQ Prime,0.296,0,0.864,0.136
1279,1312.5,1279,1301,1301,9951,37,10-10-2023,0,SBI Life's 'Thanks A Dot' initiative launches yet another innovative ...  PR Newswire,0.7003,0,0.633,0.367
1303.550049,1310.800049,1291.25,1309.550049,1309.550049,12406,37,11-10-2023,0,India's Bharti Group to buy out French partner AXA's stake in JV  Reuters,0,0,1,0
1308.949951,1316.949951,1300.699951,1314.300049,1314.300049,13277,37,12-10-2023,0,Life Insurance: Why Do People Surrender Their Policies? Financial ...  Moneylife,0,0,1,0
1319.849976,1329.849976,1313,1316,1316,16371,37,13-10-2023,0,"Business Transformation Awards 2023: Muthoot, OneAssist, SBI Life ...  TechCircle",0.4588,0,0.75,0.25
1347.300049,1358,1340.5,1356.900024,1356.900024,8577,37,18-10-2023,0,"IRM Energy IPO booked 1.71 times, retail investors buy 1.77 times on debut so far  Moneycontrol",0.2732,0,0.877,0.123
591.5,591.5,587.799988,589.900024,578.65625,168181,38,19-01-2023,0,"Moody's upgrades ratings on 3 Indian state-run banks, affirms SBI at ...  Reuters",0,0,1,0
595.049988,595.849976,567.299988,568.799988,557.958374,936393,38,25-01-2023,0,Here's why State Bank of India continues to dominate country's banking landscape  Business Today,-0.128,0.103,0.897,0
535,546,519.400024,544.450012,534.07251,1735194,38,03-02-2023,0,State Bank of India Profits Top Estimates Amid Fall in Bad Debt  Bloomberg,-0.3182,0.305,0.457,0.239
527.950012,528,521.700012,522.75,512.786133,589521,38,28-02-2023,0,State Bank of India raises $1 billion via syndicated social loan for ...  Reuters,0,0,1,0
536,539.950012,532.450012,533.799988,523.625488,480134,38,02-03-2023,0,India's SBI may look to cut Yes Bank stake once lock-in ends -sources  Reuters India,0.1531,0.118,0.73,0.152
514.099976,515.099976,503.75,505.600006,495.963013,407127,38,24-03-2023,0,Canara Bank's stake in Commercial Indo Bank LLC sold to SBI for ₹121 cr | Mint  Mint,0,0,1,0
542,548.299988,540.450012,545.799988,535.39679,652827,38,18-04-2023,0,State Bank of India board approves raising up to $2 bn via long term debt | Mint  Mint,0.0516,0.124,0.743,0.134
542.950012,555.5,542.950012,554.549988,543.97998,512613,38,24-04-2023,0,Fitch Rates State Bank of India's Proposed Senior Bonds 'BBB-(EXP)'  Fitch Ratings,0,0,1,0
565.549988,580,565.549988,578.049988,567.032043,878199,38,28-04-2023,0,State Bank of India (SBI) raises USD 750 million via bonds | Mint  Mint,0,0,1,0
571.5,581,569,580,568.944885,443304,38,04-05-2023,0,Fitch Rates State Bank of India's USD 750 Million Senior Bonds ...  Fitch Ratings,0,0,1,0
581,587.650024,580.25,585.849976,574.683411,559609,38,26-05-2023,0,State Bank of India (SBI) vs Life Insurance Corporation (LIC): Know details before investing in annuity deposit scheme | Mint  Mint,0,0,1,0
571.5,572.5,566,568.799988,568.799988,519204,38,19-06-2023,1,"State Bank of India, HDFC Bank keep top slots in ranking as total ...  S&P Global",0.2023,0,0.893,0.107
568.799988,569.299988,562.599976,567.400024,567.400024,212196,38,20-06-2023,0,Sovereign gold bond scheme 2023-24: SBI lists out six reasons to invest in these gold bonds. Know here | Mint  Mint,0,0,1,0
571.400024,574,570.25,572.799988,572.799988,628114,38,30-06-2023,0,SBI CFO Charanjit Surinder Singh Attra resigns; bank announces 4 directors for central board | Mint  Mint,-0.3182,0.141,0.859,0
594,599.799988,590.25,592.5,592.5,826561,38,10-07-2023,0,SBI to divest its 2% equity stake in NSDL IPO via OFS | Mint  Mint,0,0,1,0
594.900024,598.5,571.5,573.25,573.25,2741570,38,04-08-2023,1,State Bank of India first-quarter profit nearly triples to all-time high  Reuters India,0.4404,0,0.805,0.195
579.75,579.75,566.650024,567.849976,567.849976,978860,38,07-08-2023,0,State Bank of India bets on private capex to grow corporate credit ...  Reuters India,0.3818,0,0.843,0.157
574.599976,578.799988,572,574.200012,574.200012,401489,38,11-08-2023,1,SBI tops Reliance to become India's most profitable company; check top 10 profitable firms in June quarter | Mint  Mint,0.8882,0,0.566,0.434
571,577.900024,566.049988,576.900024,576.900024,472921,38,23-08-2023,0,Top Distressed Funds Mull Buying State Bank of India's Bad Loans  Bloomberg,-0.6705,0.368,0.526,0.105
573.549988,575.099976,567.349976,570.25,570.25,1483930,38,25-08-2023,0,State Bank of India set to measure carbon risk of its Rs 33 trn loan book  Business Standard,-0.2732,0.11,0.89,0
568.650024,570.25,559.349976,561.299988,561.299988,1385583,38,31-08-2023,0,Fitch Affirms State Bank of India at 'BBB-'; Outlook Stable  Fitch Ratings,0.296,0,0.833,0.167
570.049988,576.299988,568.5,575.549988,575.549988,1590128,38,04-09-2023,0,FSIB recommends Vinay Tonse for MD position in State Bank of India  Business Standard,0.2263,0,0.872,0.128
599,600.599976,595.200012,598.400024,598.400024,314144,38,15-09-2023,0,Former SBI Chairman Rajnish Kumar's remuneration triples by joining these listed firms | Mint  Mint,0,0,1,0
601,606.549988,585,588.299988,588.299988,440399,38,21-09-2023,0,State Bank of India UK disrupts buy-to-let mortgage market with 3.9% interest rate  Yahoo Finance,0.4588,0,0.824,0.176
594.099976,595.150024,591.400024,594.299988,594.299988,385118,38,26-09-2023,0,"RBI Imposes Monetary Penalty On State Bank Of India, Indian Bank, Punjab & Sind Bank  Adda247",-0.5267,0.253,0.747,0
594.299988,594.349976,588.299988,589.5,589.5,177685,38,27-09-2023,0,IDP Education and State Bank of India partner to aid international student loans  The Financial Express,0,0,1,0
590.700012,595.200012,589,589.950012,589.950012,227736,38,28-09-2023,0,"SBI PO Registration 2023 deadline extended till October 3, apply for 2000 vacancies at sbi.co.in  Times of India",-0.6523,0.203,0.797,0
593.450012,600,591.450012,598.700012,598.700012,657559,38,29-09-2023,0,SBI to encourage corporates to use emission cutting tech  The Financial Express,0.4215,0.101,0.676,0.223
597.599976,604.450012,589.700012,602.950012,602.950012,640559,38,03-10-2023,0,Buy State Bank of India; target of Rs 730: ICICI Securities  Moneycontrol,0.296,0,0.833,0.167
590.849976,594.400024,587.25,592.25,592.25,235839,38,05-10-2023,0,India extends tenure of SBI chairman until August 2024 - order  Reuters,0.128,0,0.87,0.13
576.150024,578.75,571.549988,575.700012,575.700012,539887,38,16-10-2023,0,Buy State Bank of India; target of Rs 790 HDFC Securities  Moneycontrol,0.296,0,0.833,0.167
577.049988,579.200012,569.450012,572.650024,572.650024,317937,38,18-10-2023,0,3 Scholarships for Students Offered by Banks in India  Times of India,0,0,1,0
570,570.25,562.150024,563.25,563.25,908786,38,20-10-2023,0,"Central Bank of India Q2 result: Net profit rises 90% YoY to ₹605 crore on strong NII, net NPA down to 1.64% | Mint  Mint",0.7351,0,0.78,0.22
1017.5,1048.25,1017.5,1033.099976,1025.395264,225375,39,01-11-2022,0,India's Sun Pharma posts surprise rise in Q2 profit  Reuters,0.6124,0,0.615,0.385
1032.099976,1036.150024,1027,1033.300049,1025.593872,127231,39,25-11-2022,1,Sun Pharma to benefit from strong outlook for its specialty portfolio | Mint  Mint,0.743,0,0.636,0.364
990,1012.549988,988.150024,1009.150024,1001.623962,55013,39,03-01-2023,0,Aurinia Announces LUPKYNIS® (voclosporin) Patent Challenge ...  Business Wire,0.0772,0,0.86,0.14
1011.099976,1032.849976,1008.049988,1028.25,1020.581482,72990,39,11-01-2023,0,"FDA cites Sun Pharma with litany of GMP violations, including poor ...  Regulatory Focus",-0.7579,0.351,0.649,0
1041.150024,1046.300049,1017,1030.099976,1022.417664,96752,39,20-01-2023,0,Sun Pharma to buy Concert Pharmaceuticals for $576m  Pharmaceutical Technology,0,0,1,0
1030.800049,1054.75,1028.050049,1049.5,1041.672974,96977,39,23-01-2023,0,Sun Pharmaceuticals Industries Ltd Share Price Today ...  Business Today,0.296,0,0.804,0.196
1028.199951,1045,1028.050049,1039.949951,1032.194214,34221,39,25-01-2023,1,Sun Pharmaceutical launches phenobarbital sodium injection in US  Economic Times,0,0,1,0
1035,1071.900024,1035,1050.900024,1043.062622,113989,39,30-01-2023,0,Sun Pharma acquires three brands from Mumbai based Aksigen Hospital Care to boost anti-inflammatory portfolio  Business Today,0.7096,0,0.718,0.282
1057.949951,1061.5,1026.5,1035,1027.281128,101607,39,31-01-2023,1,India's Sun Pharma beats Q3 profit view on higher sales of specialty ...  Reuters,0.4404,0,0.818,0.182
1003,1014,997,1006.599976,1006.599976,54737,39,10-02-2023,0,Sun Pharma gets USFDA nod to market generic medication  Economic Times,0,0,1,0
959.5,966.599976,951.349976,965.200012,965.200012,17857,39,02-03-2023,0,"Sun Pharma reports security breach, isolates impacted assets  CNBCTV18",0.2023,0.185,0.484,0.331
966.700012,979.349976,964,965.5,965.5,34652,39,06-03-2023,0,Sun Pharma Completes Acquisition of Concert Pharmaceuticals  PR Newswire,0,0,1,0
955,963.299988,950.799988,957.599976,957.599976,130842,39,14-03-2023,1,"Sun Pharma Bags A Potential Derma Segment Winner With Latest Buy, Says Jefferies  BQ Prime",0.5859,0,0.774,0.226
977.950012,978.5,968.299988,972.799988,972.799988,16196,39,24-03-2023,0,Sun Pharma acquires 60% stake in Vivaldis Health & Foods for ₹143 cr | Mint  Mint,0,0,1,0
980.049988,991,963.950012,983.950012,983.950012,79013,39,27-03-2023,0,Ransomware attack: Sun Pharma says business operations impacted  BusinessLine,-0.4767,0.279,0.721,0
993,1013.950012,993,1011.75,1011.75,33395,39,06-04-2023,0,Fourth-Largest Generic Drugs Manufacturer Sun Pharmaceuticals ...  CPO Magazine,0,0,1,0
979.25,982.450012,966.950012,972.650024,972.650024,31317,39,25-04-2023,0,Sun Pharmaceutical Launches Medication To Treat Dry Eye Disease  BQ Prime,0.4019,0,0.787,0.213
987.650024,988.599976,970.549988,972.450012,972.450012,47650,39,02-05-2023,0,"Chart Check: Sun Pharma bounces back after retesting 200-DMA; could surpass Rs 1,100 in short term  Economic Times",0,0,1,0
947.450012,976.650024,937.200012,970.650024,970.650024,159350,39,26-05-2023,0,India's Sun Pharma posts near-30% rise in Q4 profit on lower input ...  Reuters,0.1779,0.129,0.702,0.17
967,967,956.349976,959.200012,959.200012,71718,39,30-05-2023,0,Sun Pharma and Philogen enter into an Exclusive Distribution ...  PR Newswire,0.128,0,0.88,0.12
980,989.799988,975.200012,987.5,987.5,113479,39,01-06-2023,0,"Buy Sun Pharmaceutical Industries, target price Rs 988.7 : ICICI Direct  The Economic Times",0,0,1,0
991.950012,995.599976,985.900024,988.25,988.25,42940,39,13-06-2023,0,Sun Pharma To Divis: Indian Pharma Companies Exports To The U.S. Mixed In May  BQ Prime,0,0,1,0
986.549988,995,986,988.150024,988.150024,34934,39,15-06-2023,0,We Think Sun Pharmaceutical Industries (NSE:SUNPHARMA) Can Manage Its Debt With Ease  Simply Wall St,0,0.139,0.722,0.139
996.549988,1006.599976,993.549988,1001.25,1001.25,65136,39,19-06-2023,0,Sun Pharma Announces Health Canada Approval of (PR)WINLEVI ...  BioSpace,0.4767,0,0.744,0.256
994.950012,994.950012,983.799988,991.75,991.75,284087,39,21-06-2023,1,"Sun Pharmaceutical Industries Live Updates: Sun Pharmaceutical Industries Reports Strong ROE and EPS, De...  Economic Times",0.5106,0,0.82,0.18
992.150024,1003.950012,991.599976,994.200012,994.200012,50899,39,26-06-2023,0,Sun Pharma Announces Health Canada Approval of (PR ...  Canada NewsWire,0.4767,0,0.763,0.237
1000,1003,986.400024,1001.700012,1001.700012,63878,39,27-06-2023,1,Sun Pharmaceutical Industries Live Updates: Sun Pharmaceutical Industries Reports Strong Return on Equit...  Economic Times,0.5106,0,0.809,0.191
1039.949951,1051,1028.349976,1035.5,1035.5,61772,39,07-07-2023,1,Decoding Dilip Shanghvi's winning formula for Sun Pharma  Business Today,0.5267,0,0.726,0.274
1077.050049,1079.349976,1064.849976,1072.400024,1072.400024,33392,39,14-07-2023,1,"Sun Pharmaceutical Industries Share Price Today Updates: Sun Pharma's Profit After Tax reaches Rs 8,473.5...  Economic Times",0.6486,0,0.69,0.31
1068.050049,1081,1068.050049,1077.599976,1077.599976,16956,39,17-07-2023,1,"Sun Pharma, Fortis Health among 8 overbought stocks with bearish RSI  Economic Times",0,0,1,0
1086.699951,1104.400024,1081.949951,1096.800049,1096.800049,98019,39,20-07-2023,1,Sun Pharma Shares Hit Eight-Year High Even As Shareholder Opposes Taro Bid  BQ Prime,0.296,0,0.855,0.145
1107.949951,1107.949951,1091.25,1097.849976,1097.849976,34277,39,21-07-2023,0,Those who invested in Sun Pharmaceutical Industries (NSE:SUNPHARMA) three years ago are up 138%  Simply Wall St,0,0,1,0
1136.199951,1169.900024,1123.199951,1140.849976,1140.849976,350345,39,03-08-2023,1,Sun Pharma Q1 profit falls as higher costs hit top Indian drugmaker  Reuters India,0.5719,0,0.719,0.281
1134.900024,1144.949951,1121.550049,1138.800049,1138.800049,62968,39,04-08-2023,0,No timeline for resuming supply from Mohali plant: Sun Pharma  Moneycontrol,-0.296,0.18,0.82,0
1138.949951,1166.5,1133.699951,1159.900024,1159.900024,72105,39,07-08-2023,1,"Top gainers, losers today: M&M, Sun Pharma, Tata Motors, SBI among most active stocks | Mint  Mint",0.101,0.16,0.613,0.226
1161.900024,1164.25,1139.949951,1148.400024,1148.400024,43489,39,08-08-2023,1,Delhi High Court Awards Rs 5 Lakh Cost To Sun Pharma In Its Trademark Infringement Suit Over ‘Oxiplat’...  Live Law - Indian Legal News,0.1027,0.117,0.714,0.169
1125,1142.199951,1120.5,1134.75,1134.75,45861,39,14-08-2023,0,"Sunpharma share price Today Live Updates : Sunpharma closed today at ₹1131.15, down -0.1% from yesterday's ₹1132.25 | Mint  Mint",0.296,0,0.885,0.115
1142,1149.5,1129.349976,1134.099976,1134.099976,148418,39,18-08-2023,1,Sun Pharmaceutical Industries Share Price Live Updates: Sun Pharmaceutical Industries Sees a 0.43% Decre...  Economic Times,0.296,0,0.864,0.136
1129.75,1132.900024,1113.150024,1117.099976,1117.099976,44043,39,24-08-2023,1,Sun Pharmaceutical Industries Stocks Live Updates: Sun Pharmaceutical Industries Trades at Rs 1120.6 wit...  Economic Times,0,0,1,0
